"","year","state","state_abv","county_name","democrat_county_vote","republican_county_vote","other_county_vote","county_totalvotes","state_totalvotes","vep_turnout_rate","vap_turnout_rate","statecrime.population","statecrime.rates.property.all","statecrime.rates.property.burglary","statecrime.rates.property.larceny","statecrime.rates.property.motor","statecrime.rates.violent.all","statecrime.rates.violent.assault","statecrime.rates.violent.murder","statecrime.rates.violent.rape","statecrime.rates.violent.robbery","statecrime.totals.property.all","statecrime.totals.property.burglary","statecrime.totals.property.larceny","statecrime.totals.property.motor","statecrime.totals.violent.all","statecrime.totals.violent.assault","statecrime.totals.violent.murder","statecrime.totals.violent.rape","statecrime.totals.violent.robbery"
"2272",2000,"Pennsylvania","PA","Chester",82047,100080,5435,187562,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2273",2000,"Pennsylvania","PA","Clarion",5605,9796,442,15843,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2274",2000,"Pennsylvania","PA","Clearfield",11718,18019,872,30609,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2275",2000,"Pennsylvania","PA","Clinton",5521,6064,409,11994,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2276",2000,"Pennsylvania","PA","Columbia",8975,12095,824,21894,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2277",2000,"Pennsylvania","PA","Crawford",13250,18858,1213,33321,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2278",2000,"Pennsylvania","PA","Cumberland",31053,54802,2207,88062,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2279",2000,"Pennsylvania","PA","Dauphin",44390,53631,2637,100658,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2280",2000,"Pennsylvania","PA","Delaware",134861,105836,7380,248077,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2281",2000,"Pennsylvania","PA","Elk",5754,7347,477,13578,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2282",2000,"Pennsylvania","PA","Erie",59399,49027,3909,112335,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2283",2000,"Pennsylvania","PA","Fayette",28152,20013,1367,49532,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2284",2000,"Pennsylvania","PA","Forest",843,1371,69,2283,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2285",2000,"Pennsylvania","PA","Franklin",14922,33042,1005,48969,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2286",2000,"Pennsylvania","PA","Fulton",1425,3753,107,5285,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2287",2000,"Pennsylvania","PA","Greene",7230,5890,514,13634,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2288",2000,"Pennsylvania","PA","Huntingdon",5073,10408,476,15957,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2289",2000,"Pennsylvania","PA","Indiana",13667,16799,935,31401,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2290",2000,"Pennsylvania","PA","Jefferson",5566,11473,535,17574,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2291",2000,"Pennsylvania","PA","Juniata",2656,5795,216,8667,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2292",2000,"Pennsylvania","PA","Lackawanna",57471,35096,3814,96381,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2293",2000,"Pennsylvania","PA","Lancaster",54968,115900,4449,175317,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2294",2000,"Pennsylvania","PA","Lawrence",20593,18060,987,39640,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2295",2000,"Pennsylvania","PA","Lebanon",16093,28534,1253,45880,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2296",2000,"Pennsylvania","PA","Lehigh",56667,55492,4121,116280,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2297",2000,"Pennsylvania","PA","Luzerne",62199,52328,5059,119586,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2298",2000,"Pennsylvania","PA","Lycoming",14663,27137,1383,43183,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2299",2000,"Pennsylvania","PA","Mckean",5510,9661,633,15804,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2300",2000,"Pennsylvania","PA","Mercer",23817,23132,1776,48725,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2301",2000,"Pennsylvania","PA","Mifflin",4835,9400,379,14614,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2302",2000,"Pennsylvania","PA","Monroe",21939,23265,1674,46878,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2303",2000,"Pennsylvania","PA","Montgomery",177990,145623,8809,332422,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2304",2000,"Pennsylvania","PA","Montour",2356,3960,176,6492,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2305",2000,"Pennsylvania","PA","Northampton",53097,47396,4197,104690,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2306",2000,"Pennsylvania","PA","Northumberland",13670,18142,1439,33251,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2307",2000,"Pennsylvania","PA","Perry",4459,11184,428,16071,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2308",2000,"Pennsylvania","PA","Philadelphia",449182,100959,11039,561180,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2309",2000,"Pennsylvania","PA","Pike",7330,9339,695,17364,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2310",2000,"Pennsylvania","PA","Potter",2037,4858,195,7090,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2311",2000,"Pennsylvania","PA","Schuylkill",26215,29841,2244,58300,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2312",2000,"Pennsylvania","PA","Snyder",3536,8963,342,12841,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2313",2000,"Pennsylvania","PA","Somerset",12028,20218,739,32985,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2314",2000,"Pennsylvania","PA","Sullivan",1066,1928,111,3105,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2315",2000,"Pennsylvania","PA","Susquehanna",6481,10226,564,17271,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2316",2000,"Pennsylvania","PA","Tioga",4617,9635,520,14772,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2317",2000,"Pennsylvania","PA","Union",4209,8523,443,13175,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2318",2000,"Pennsylvania","PA","Venango",8196,11642,685,20523,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2319",2000,"Pennsylvania","PA","Warren",7537,9290,714,17541,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2320",2000,"Pennsylvania","PA","Washington",44961,37339,2141,84441,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2321",2000,"Pennsylvania","PA","Wayne",6904,11201,809,18914,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2322",2000,"Pennsylvania","PA","Westmoreland",71792,80858,4059,156709,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2323",2000,"Pennsylvania","PA","Wyoming",4363,6922,408,11693,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2324",2000,"Pennsylvania","PA","York",51958,87652,4634,144244,4912185,NA,NA,12281054,2575.3,440.4,1839.2,295.8,420,240.9,4.9,26.4,147.8,316274,54080,225869,36325,51584,29580,602,3247,18155
"2325",2000,"Rhode island","RI","Bristol",13424,8375,1473,23272,409112,56.08,51.23,1048319,3178.7,631.5,2102.2,445,297.7,166.2,4.3,39.3,88,33323,6620,22038,4665,3121,1742,45,412,922
"2326",2000,"Rhode island","RI","Federal precinct",0,0,0,0,409112,56.08,51.23,1048319,3178.7,631.5,2102.2,445,297.7,166.2,4.3,39.3,88,33323,6620,22038,4665,3121,1742,45,412,922
"2327",2000,"Rhode island","RI","Kent",43265,25291,4914,73470,409112,56.08,51.23,1048319,3178.7,631.5,2102.2,445,297.7,166.2,4.3,39.3,88,33323,6620,22038,4665,3121,1742,45,412,922
"2328",2000,"Rhode island","RI","Newport",20790,14258,2790,37838,409112,56.08,51.23,1048319,3178.7,631.5,2102.2,445,297.7,166.2,4.3,39.3,88,33323,6620,22038,4665,3121,1742,45,412,922
"2329",2000,"Rhode island","RI","Providence",142469,61378,14461,218308,409112,56.08,51.23,1048319,3178.7,631.5,2102.2,445,297.7,166.2,4.3,39.3,88,33323,6620,22038,4665,3121,1742,45,412,922
"2330",2000,"Rhode island","RI","Washington",29560,21253,5411,56224,409112,56.08,51.23,1048319,3178.7,631.5,2102.2,445,297.7,166.2,4.3,39.3,88,33323,6620,22038,4665,3121,1742,45,412,922
"2331",2000,"South carolina","SC","Abbeville",3766,4450,158,8374,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2332",2000,"South carolina","SC","Aiken",16409,33203,1170,50782,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2333",2000,"South carolina","SC","Allendale",2338,967,35,3340,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2334",2000,"South carolina","SC","Anderson",19606,35827,1248,56681,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2335",2000,"South carolina","SC","Bamberg",3451,2047,53,5551,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2336",2000,"South carolina","SC","Barnwell",3661,4521,94,8276,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2337",2000,"South carolina","SC","Beaufort",17487,25561,1100,44148,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2338",2000,"South carolina","SC","Berkeley",17707,24796,813,43316,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2339",2000,"South carolina","SC","Calhoun",3063,3216,94,6373,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2340",2000,"South carolina","SC","Charleston",49520,58229,3727,111476,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2341",2000,"South carolina","SC","Cherokee",6138,9900,285,16323,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
"2342",2000,"South carolina","SC","Chester",5242,4986,204,10432,1383777,49.26,47.38,4012012,4518.7,969.3,3125.2,388.5,828.1,624.5,7.3,41.4,155,181290,40319,125385,15586,33225,25054,291,1660,6220
