"","year","state","state_abv","total_ballots_counted","vote_for_highest_office","vap","noncitizen_pct","ineligible_prison","ineligible_probation","ineligible_parole","ineligible_felons_total","eligible_overseas","vep","vep_turnout_rate","vap_turnout_rate","state_totalvotes","democrat_vote","green_vote","other_vote","republican_vote","libertarian_vote","democrat_vote_perc","green_vote_perc","other_vote_perc","republican_vote_perc","libertarian_vote_perc","crime.population","crime.rates.property.all","crime.rates.property.burglary","crime.rates.property.larceny","crime.rates.property.motor","crime.rates.violent.all","crime.rates.violent.assault","crime.rates.violent.murder","crime.rates.violent.rape","crime.rates.violent.robbery","crime.totals.property.all","crime.totals.property.burglary","crime.totals.property.larceny","crime.totals.property.motor","crime.totals.violent.all","crime.totals.violent.assault","crime.totals.violent.murder","crime.totals.violent.rape","crime.totals.violent.robbery"
"949",1986,"Hawaii","HI",344416,334115,775534,7.5,2180,0,0,2180,NA,715189,48.16,44.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062000,5426.2,1338.8,3759.1,328.2,245.2,103.1,4.8,31,106.3,57626,14218,39922,3486,2604,1095,51,329,1129
"950",1986,"Idaho","ID",392909,387426,677205,1.9,1448,0,0,1448,NA,662890,59.27,58.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003000,3984.4,1003.5,2799.7,181.3,222.5,178,3.2,20,21.3,39964,10065,28081,1818,2232,1785,32,201,214
"951",1986,"Illinois","IL",3322657,3144185,8343755,4.9,19456,0,0,19456,NA,7915455,41.98,39.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11533000,4746,1179.8,2937.9,628.3,808.9,433.5,8.9,41.2,325.3,548311,136306,339418,72587,93454,50083,1023,4765,37583
"952",1986,"Indiana","IN",1619005,1555505,3990379,0.9,10175,0,0,10175,NA,3944291,41.05,40.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5504000,3547.1,886.7,2332.9,327.5,307.7,185.9,6,25.9,90,195233,48802,128404,18027,16937,10230,329,1424,4954
"953",1986,"Iowa","IA",922094,910623,2049547,0.9,2777,12584,1929,10998,NA,2020103,45.65,44.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2851000,3915.6,956,2801.3,158.3,235.1,178.8,1.8,12.5,42,111633,27255,79864,4514,6703,5099,51,356,1197
"954",1986,"Kansas","KS",NA,840605,1788426,1.5,5345,0,0,5345,NA,1756255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2461000,4453.8,1187.7,3008.1,258,368.8,251.9,4.4,32.9,79.6,109607,29229,74029,6349,9076,6200,108,810,1958
"955",1986,"Kentucky","KY",NA,677280,2687605,0.5,5288,6841,3370,12079,NA,2662088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3728000,2757.8,824.2,1740.4,193.2,334.4,222.2,6.7,23.1,82.5,102810,30725,64882,7203,12467,8283,248,860,3076
"956",1986,"Louisiana","LA",NA,1369897,3069021,1.3,14300,0,0,14300,NA,3014824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4501000,5319.8,1460.8,3417.4,441.6,758.2,481.6,12.8,40.1,223.8,239444,65751,153818,19875,34128,21676,575,1806,10071
"957",1986,"Maine","ME",NA,426861,870604,1.4,0,0,0,0,NA,858416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174000,3314.2,803.5,2346.5,164.2,147,102.3,2,14.8,27.9,38909,9433,27548,1928,1726,1201,23,174,328
"958",1986,"Maryland","MD",1161136,1112637,3401061,3.8,13326,69134,7494,55387,NA,3216434,36.1,34.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4463000,4768.8,1245.6,2977.9,545.2,833,476.4,9,43.6,304,212831,55593,132904,24334,37177,21263,401,1944,13569
"959",1986,"Massachusetts","MA",1777276,1684079,4560556,5.1,0,0,0,0,NA,4327968,41.06,38.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5832000,4166.5,1070.9,2189.1,906.5,556.9,330.9,3.6,29.7,192.7,242989,62455,127668,52866,32476,19298,208,1731,11239
"960",1986,"Michigan","MI",2468009,2396564,6674856,2,20742,0,0,20742,NA,6520617,37.85,36.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9145000,5687.6,1509.5,3377.7,800.4,803.9,423.9,11.3,67.4,301.3,520127,138040,308894,73193,73517,38768,1032,6167,27550
"961",1986,"Minnesota","MN",1456579,1415989,3089544,1.4,2462,38901,1437,23350,NA,3022940,48.18,47.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4214000,4077.6,1004.2,2785.3,288.1,284.6,148.3,2.5,31.8,102,171832,42319,117371,12142,11991,6249,105,1338,4299
"962",1986,"Mississippi","MS",NA,523563,1804699,0.5,6747,6458,3454,13430,NA,1782246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2625000,3070.9,1075.9,1845,150.1,274.1,172.4,11.2,25.8,64.6,80612,28242,48430,3940,7196,4526,295,678,1697
"963",1986,"Missouri","MO",NA,1477327,3717988,0.8,10309,33819,5229,32448,NA,3655796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5066000,4075.5,1136.1,2500.5,438.9,578.6,370,9.2,29.2,170.2,206463,57556,126674,22233,29310,18742,464,1480,8624
"964",1986,"Montana","MT",326436,317862,577604,0.8,1111,0,0,1111,NA,571872,57.08,56.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819000,4321.5,792.6,3314,214.9,157.4,117.6,2.9,17.3,19.5,35393,6491,27142,1760,1289,963,24,142,160
"965",1986,"Nebraska","NE",577916,564422,1141336,0.9,2044,11265,304,7981,NA,1123083,51.46,50.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1598000,3593.1,748.2,2677.3,167.6,262.6,183.7,3.1,24.6,51.1,57418,11956,42784,2678,4196,2936,50,393,817
"966",1986,"Nevada","NV",264365,261932,747283,5.1,4551,5518,1529,8839,NA,700333,37.75,35.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963000,5570.8,1603.9,3489.2,477.7,718.9,354.5,12.6,64.9,286.9,53647,15446,33601,4600,6923,3414,121,625,2763
"967",1986,"New Hampshire","NH",257410,250966,775686,1.9,782,0,0,782,NA,760166,33.86,33.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027000,3190.6,755,2207.9,227.7,139.5,92.2,2.2,21.5,23.6,32767,7754,22675,2338,1433,947,23,221,242
"968",1986,"New Jersey","NJ",1639330,1553544,5819614,6.4,12020,51359,14064,51764,NA,5395395,30.38,28.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7620000,4668.8,1070.8,2822.5,775.5,572.5,265.4,5.2,33.2,268.7,355764,81595,215073,59096,43623,20220,399,2531,20473
"969",1986,"New Mexico","NM",408621,394833,1026160,3.2,2416,4175,1147,5651,NA,987672,41.37,39.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1479000,5900.3,1844.7,3712.4,343.3,725.6,537.7,11.5,46.9,129.5,87266,27283,54906,5077,10731,7952,170,693,1916
"970",1986,"New York","NY",4481718,4293971,13512043,8.7,38449,0,29325,67774,NA,12268721,36.53,33.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17772000,4781.8,1221.1,2923.5,637.2,985.9,430.6,10.7,30.5,514.1,849827,217010,519570,113247,175210,76528,1907,5415,91360
"971",1986,"North Carolina","NC",NA,1591330,4749053,1,17698,58644,3322,50342,NA,4651220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6331000,3856,1225,2422.7,208.3,475.9,353.6,8.1,26.4,87.7,244121,77557,153378,13186,30128,22389,515,1673,5551
"972",1986,"North Dakota","ND",295177,289013,477812,0.7,421,0,0,421,NA,474046,62.27,61.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679000,2554.2,385.1,2049.2,119.9,51.3,31.7,1,11.6,6.9,17343,2615,13914,814,348,215,7,79,47
"973",1986,"Ohio","OH",3628870,3121189,7891503,1.1,22463,0,0,22463,NA,7782233,46.63,45.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10752000,3937.8,987.8,2574.2,375.7,420.9,234.7,5.5,38.6,142.1,423387,106212,276779,40396,45260,25231,595,4151,15283
"974",1986,"Oklahoma","OK",934447,909925,2343190,1.3,9708,22740,1670,22748,NA,2289981,40.81,39.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3305000,5577.7,1786.8,3141.7,649.2,436.4,285.4,8.1,36.4,106.5,184342,59054,103832,21456,14423,9431,269,1202,3521
"975",1986,"Oregon","OR",1088140,1059630,1990233,2.8,4770,0,0,4770,NA,1929736,56.39,54.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2698000,6531,1966.7,4162.8,401.5,549.7,286.1,6.6,51.1,205.9,176207,53062,112312,10833,14830,7718,178,1379,5555
"976",1986,"Pennsylvania","PA",NA,3388275,8955720,1.3,15201,0,0,15201,NA,8824095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11889000,2743.3,734.8,1654.1,354.4,358.6,175.8,5.5,25.1,152.1,326149,87362,196657,42130,42629,20901,659,2984,18085
"977",1986,"Rhode Island","RI",322724,305663,756297,5.2,1358,8174,453,5898,NA,711072,45.39,42.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975000,4567,1293.9,2568.3,704.7,335.5,191.9,3.5,21.4,118.7,44528,12616,25041,6871,3271,1871,34,209,1157
"978",1986,"South Carolina","SC",763493,753751,2437430,0.8,11676,21110,3066,25297,NA,2392634,31.91,31.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3378000,4462.8,1340.3,2845.8,276.6,674.6,525.2,8.6,41.3,99.5,150752,45276,96132,9344,22789,17742,291,1395,3361
"979",1986,"South Dakota","SD",NA,295830,495833,0.5,1081,0,0,1081,NA,492273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708000,2591.2,553.5,1939,98.7,124.7,86.9,4,17.7,16.2,18346,3919,13728,699,883,615,28,125,115
"980",1986,"Tennessee","TN",NA,1210339,3532177,0.7,7591,26291,8600,29337,NA,3478115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4803000,3994.6,1325.2,2125.8,543.6,539.6,274.5,10.4,47,207.7,191861,63649,102103,26109,25919,13184,501,2256,9978
"981",1986,"Texas","TX",NA,3442368,11732625,6,38534,290074,57509,241080,NA,10787588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16682000,6749.2,2048.6,3986.5,714.1,658.9,353.9,13.5,51.6,239.9,1125897,341747,665029,119121,109925,59039,2258,8607,40021
"982",1986,"Utah","UT",445499,435111,1049339,2.4,0,0,0,0,NA,1024155,43.5,42.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1665000,5211.7,914.9,4073.6,223.2,266.7,179.6,3.2,25.3,58.6,86774,15233,67825,3716,4441,2991,53,421,976
"983",1986,"Vermont","VT",211709,196716,396034,1.6,0,0,0,0,NA,389697,54.33,53.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541000,3827.7,949.2,2697.4,181.1,149.2,103.1,2,21.8,22.2,20708,5135,14593,980,807,558,11,118,120
"984",1986,"Virginia","VA",NA,1233611,4394143,2.9,12930,17126,5767,27260,NA,4239453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5787000,3553.8,812.5,2521.8,219.5,306,166.7,7.1,26.5,105.7,205658,47021,145935,12702,17708,9646,411,1533,6118
"985",1986,"Washington","WA",1358160,1337367,3310457,3.6,6603,49663,7666,39101,NA,3152180,43.09,41.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4463000,6442.6,1861.5,4266.6,314.5,437,243.5,5,53.4,135.1,287535,83078,190420,14037,19505,10869,223,2382,6031
"986",1986,"West Virginia","WV",449249,410131,1380916,0.4,1472,4241,968,4561,NA,1370831,32.77,32.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1919000,2152.2,625.3,1357.7,169.2,164.5,98.6,5.9,18.9,41,41301,11999,26055,3247,3156,1893,114,362,787
"987",1986,"Wisconsin","WI",NA,1526960,3495584,1.2,5736,24648,3854,21914,NA,3431723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4785000,3838.9,782.9,2802.2,253.8,257.9,161.9,3.1,20.1,72.8,183692,37464,134083,12145,12339,7746,149,961,3483
"988",1986,"Wyoming","WY",168615,164720,334385,1,861,1840,337,2118,NA,328923,51.26,50.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507000,4064.1,817.4,3078.1,168.6,293.1,243.4,5.3,21.9,22.5,20605,4144,15606,855,1486,1234,27,111,114
"989",1984,"United States",NA,NA,92652680,173994610,4.3,454092,1012936,204686,1165246,2360867,167708463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235824902,4498.5,1265.5,2795.2,437.7,539.9,290.6,7.9,35.7,205.7,10608473,2984434,6591874,1032165,1273282,685349,18692,84233,485008
"990",1984,"Alabama","AL",NA,1441713,2867180,0.5,10482,16338,2194,20845,NA,2831999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3990000,3470.9,1001.8,2235.5,233.6,431.2,300.6,9.4,25.1,96.1,138487,39970,89198,9319,17204,11995,374,1002,3833
"991",1984,"Alaska","AK",213173,207605,354410,2.3,1967,2064,147,3146,NA,343113,62.13,60.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e+05,5493.6,1236.8,3628,628.8,621.6,409,11.6,91.6,109.4,27468,6184,18140,3144,3108,2045,58,458,547
"992",1984,"Arizona","AZ",1051339,1025897,2263826,4.2,7845,16687,1660,17849,NA,2150896,48.88,46.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053000,5983.3,1714,3884.8,384.5,516.1,334.1,7.8,43.1,131.1,182670,52327,118604,11739,15756,10199,238,1316,4003
"993",1984,"Arkansas","AR",NA,884406,1689480,0.5,4482,8238,3463,12064,NA,1668969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2349000,3046.1,885.9,1992.6,167.6,321.4,216.6,7.5,29.7,67.6,71554,20810,46807,3937,7549,5089,176,697,1587
"994",1984,"California","CA",9796375,9505423,19270739,13.4,43197,0,30645,73842,NA,16614618,58.96,50.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25622000,5705,1729.3,3346.1,629.6,763.4,379.5,10.6,45.7,327.5,1461731,443094,857328,161309,195589,97246,2717,11702,83924
"995",1984,"Colorado","CO",1343437,1295380,2325829,2.3,3231,0,1709,4940,NA,2267395,59.25,57.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3178000,6013.3,1561.3,4054.7,397.3,457.8,299,5.8,39,114,191104,49619,128859,12626,14548,9503,184,1238,3623
"996",1984,"Connecticut","CT",1490946,1466900,2431057,4.1,5718,46681,868,29927,NA,2301457,64.78,61.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3154000,4235,1128.9,2683.3,422.8,393.8,175.4,3.9,24.1,190.5,133573,35607,84630,13336,12422,5532,122,759,6009
"997",1984,"Delaware","DE",258182,254572,455312,1.5,2202,6373,830,6219,NA,442263,58.38,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613000,4571.1,1089.4,3221.4,260.4,435.7,266.7,4.1,48.9,116,28021,6678,19747,1596,2671,1635,25,300,711
"998",1984,"District of Columbia","DC",219193,211288,505550,5.8,4521,0,0,4521,NA,471707,46.47,43.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623000,6869.8,1758.3,4409.5,702.1,1721.5,657.6,28.1,58.7,977,42799,10954,27471,4374,10725,4097,175,366,6087
"999",1984,"Florida","FL",NA,4180051,8656427,6.8,26914,118318,5661,91734,NA,7976056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10976000,5953.3,1808,3718.6,426.7,868,529.6,11.5,50.7,276.2,653429,198446,408153,46830,95270,58125,1264,5570,30311
"1000",1984,"Georgia","GA",NA,1776120,4243165,1.3,15404,90057,7246,67679,NA,4120325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5837000,4019.5,1204.6,2522.7,292.3,478.6,284.7,9.4,40.4,144.1,234621,70310,147251,17060,27935,16619,546,2356,8414
"1001",1984,"Hawaii","HI",349253,335846,750909,7.3,1965,0,0,1965,NA,694128,50.32,46.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039000,5252.5,1213.6,3689,349.9,231.9,82.5,3.3,30.2,115.9,54573,12609,38329,3635,2409,857,34,314,1204
"1002",1984,"Idaho","ID",421935,411144,675772,1.7,1253,0,0,1253,NA,663031,63.64,62.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001000,3436.4,874.2,2411.4,150.7,235.3,188.8,3.4,18.7,24.4,34398,8751,24138,1509,2355,1890,34,187,244
"1003",1984,"Illinois","IL",4969352,4819088,8327065,4.7,17114,0,0,17114,NA,7918579,62.76,59.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11511000,4579.3,1173.4,2820.3,585.6,724.9,380.9,9,31.2,303.8,527124,135068,324649,67407,83441,43849,1033,3594,34965
"1004",1984,"Indiana","IN",2268493,2233069,3960870,0.9,9328,0,0,9328,NA,3915894,57.93,57.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5498000,3624.2,928,2345.2,351,305.2,175.9,5.5,25,98.9,199258,51019,128941,19298,16781,9671,303,1372,5435
"1005",1984,"Iowa","IA",1339886,1319805,2084995,0.8,2836,11924,1662,10460,NA,2057855,65.11,64.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2910000,3600.9,871.4,2571.1,158.4,198.7,145.5,2,12.9,38.3,104785,25357,74818,4610,5781,4233,59,375,1114
"1006",1984,"Kansas","KS",NA,1021991,1779487,1.3,4244,0,0,4244,NA,1752110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2438000,4005.2,1049.1,2749.3,206.8,334.2,231.5,3.7,27.4,71.6,97646,25577,67028,5041,8147,5644,89,669,1745
"1007",1984,"Kentucky","KY",NA,1369345,2672424,0.5,4820,15004,3567,15889,NA,2643173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3723000,2680.7,785.2,1715.3,180.2,277.8,178.4,6.6,22.2,70.7,99803,29234,63860,6709,10342,6641,244,826,2631
"1008",1984,"Louisiana","LA",NA,1706822,3072074,1.3,13659,0,0,13659,NA,3018478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4462000,4432.5,1226.2,2898.9,307.5,678,432.8,12.9,41.8,190.5,197778,54711,129348,13719,30251,19311,575,1864,8501
"1009",1984,"Maine","ME",NA,553144,852022,1.4,0,0,0,0,NA,840094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1156000,3368.9,888.1,2319.3,161.4,158.5,117,1.7,13.4,26.4,38944,10267,26811,1866,1832,1352,20,155,305
"1010",1984,"Maryland","MD",1695924,1675873,3278321,3.4,13124,64827,7046,52584,NA,3114274,54.46,51.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4349000,4422.3,1183.8,2841.3,397.2,792.3,445.3,8.1,37.7,301.1,192325,51484,123567,17274,34455,19364,354,1640,13097
"1011",1984,"Massachusetts","MA",2595054,2559453,4486676,4.8,0,0,0,0,NA,4271316,60.76,57.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5798000,4064.8,1099.6,2125.1,840,523.7,317.4,3.6,28.1,174.6,235675,63756,123214,48705,30362,18402,211,1627,10122
"1012",1984,"Michigan","MI",3884854,3801658,6550877,2,14604,0,0,14604,NA,6405255,60.65,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9075000,5795.9,1644.2,3285.9,865.9,760.1,378.9,9.7,64.8,306.7,525979,149209,298192,78578,68979,34388,879,5880,27832
"1013",1984,"Minnesota","MN",2115317,2084449,3039490,1.3,2167,31440,1418,19305,NA,2980672,70.97,69.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4162000,3630,990.9,2432.5,206.6,211.5,113.3,1.8,25.3,71.1,151082,41242,101240,8600,8802,4717,74,1051,2960
"1014",1984,"Mississippi","MS",NA,941104,1787243,0.5,6115,6570,3108,12508,NA,1765799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2598000,2777.9,980.1,1653.3,144.5,282,184.3,9.7,27.5,60.5,72169,25464,42952,3753,7326,4787,252,715,1572
"1015",1984,"Missouri","MO",NA,2122783,3671506,0.8,8770,23574,4366,24923,NA,3617211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5008000,3836.3,1115.5,2391.2,329.7,460.7,286.2,7.1,26.5,140.8,192123,55863,119749,16511,23071,14335,358,1325,7053
"1016",1984,"Montana","MT",395006,384377,584162,0.7,964,0,0,964,NA,579109,68.21,67.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824000,4415,858,3286.4,270.6,237.6,185.2,4.4,20.6,27.4,36380,7070,27080,2230,1958,1526,36,170,226
"1017",1984,"Nebraska","NE",670781,652090,1152310,0.9,1665,10763,361,7408,NA,1134531,59.12,58.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606000,3270.6,643.8,2482.9,144,225.8,155.6,3.4,23.7,43.2,52526,10339,39875,2312,3627,2499,54,381,693
"1018",1984,"Nevada","NV",294413,286667,697185,4.7,3488,5226,1187,7288,NA,657129,44.8,42.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911000,5932.5,1978.4,3458.6,495.5,628.5,278,10.8,60.7,279,54045,18023,31508,4514,5726,2533,98,553,2542
"1019",1984,"New Hampshire","NH",406608,388904,732480,1.8,581,0,0,581,NA,718714,56.57,55.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,977000,3003.8,735.9,2079.2,188.6,133.9,88.9,1,20.7,23.2,29347,7190,20314,1843,1308,869,10,202,227
"1020",1984,"New Jersey","NJ",3215941,3217862,5699440,5.9,10363,44208,12206,44673,NA,5318500,60.47,56.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7515000,4327.8,1062.8,2690.4,574.6,527.7,247.4,5.3,32.5,242.4,325231,79871,202181,43179,39659,18593,402,2446,18218
"1021",1984,"New Mexico","NM",522328,514370,990632,2.9,2129,3926,1194,5286,NA,956618,54.6,52.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1424000,5555.3,1639.7,3595.2,320.5,688.1,493.6,9.1,55,130.3,79108,23349,51195,4564,9798,7029,130,783,1856
"1022",1984,"New York","NY",7000828,6806810,13373558,8.1,33109,0,24212,57321,NA,12232979,57.23,52.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17735000,4662.9,1257.2,2755.1,650.6,914.3,365.8,10.1,31.6,506.9,826969,222956,488621,115392,162157,64872,1786,5599,89900
"1023",1984,"North Carolina","NC",NA,2175361,4598151,0.9,16371,52600,3892,46563,NA,4510205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6165000,3640.5,1131.3,2330.9,178.3,403.6,298.5,8.7,21.6,74.8,224437,69747,143700,10990,24885,18404,539,1330,4612
"1024",1984,"North Dakota","ND",324179,308971,486449,0.7,432,0,0,432,NA,482612,67.17,66.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686000,2529.7,399.1,2019.8,110.8,53.6,31.6,1.2,13.1,7.7,17354,2738,13856,760,368,217,8,90,53
"1025",1984,"Ohio","OH",4664223,4547619,7836806,1.1,18619,0,0,18619,NA,7731982,60.32,59.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10752000,3887.8,1049.9,2475.3,362.5,385.3,199.9,5.1,34.7,145.6,418011,112887,266148,38976,41430,21489,551,3734,15656
"1026",1984,"Oklahoma","OK",1290555,1255676,2373014,1.2,7872,18809,1880,19157,NA,2325381,55.5,54.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3298000,4485.1,1454.8,2572.6,457.7,407.5,248.5,7.8,39.9,111.2,147917,47979,84844,15094,13438,8197,258,1315,3668
"1027",1984,"Oregon","OR",1265824,1226527,1962501,2.6,4224,0,0,4224,NA,1907252,66.37,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2674000,5737.6,1823.3,3617.9,296.4,506.1,287.8,4.8,44.9,168.6,153423,48755,96742,7926,13533,7696,128,1201,4508
"1028",1984,"Pennsylvania","PA",NA,4844903,8918353,1.3,13090,0,0,13090,NA,8789324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11901000,2738.9,743.8,1655.3,339.8,320.6,144.5,4.5,23.2,148.4,325960,88517,196999,40444,38154,17196,538,2764,17656
"1029",1984,"Rhode Island","RI",422851,410492,739064,4.9,1221,7147,394,5189,NA,697661,60.61,57.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962000,4439.3,1184.6,2562.8,691.9,334.7,196.6,3.4,21.3,113.4,42706,11396,24654,6656,3220,1891,33,205,1091
"1030",1984,"South Carolina","SC",1018701,968529,2368236,0.7,9892,17043,3441,21855,NA,2329803,43.72,43.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3300000,4038.5,1231.7,2568.3,238.5,624.5,471.7,9.2,40.3,103.3,133270,40646,84753,7871,20607,15565,305,1329,3408
"1031",1984,"South Dakota","SD",NA,317867,497849,0.5,921,0,0,921,NA,494439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706000,2465,499.9,1855.8,109.3,147.5,103.8,1.8,26.9,14.9,17403,3529,13102,772,1041,733,13,190,105
"1032",1984,"Tennessee","TN",NA,1711994,3463234,0.6,7307,23598,6524,25630,NA,3416825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4717000,3444.2,1123.6,1954.1,366.4,445.4,230.3,8.4,40,166.8,162462,53002,92176,17284,21010,10862,394,1887,7867
"1033",1984,"Texas","TX",NA,5397571,11397758,5.4,36682,235568,40783,195249,NA,10587030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15989000,5525,1664.1,3311.8,549.1,505,267.4,13.1,45.9,178.5,883391,266074,529518,87799,80737,42761,2093,7343,28540
"1034",1984,"Utah","UT",641846,629656,1022083,2.3,0,0,0,0,NA,998575,64.28,62.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1652000,4522,858.1,3437.2,226.7,244.2,163.1,2.8,20.3,58,74703,14176,56782,3745,4035,2694,47,336,958
"1035",1984,"Vermont","VT",235140,234561,387620,1.6,0,0,0,0,NA,381418,61.65,60.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530000,3822.8,1016.4,2651.7,154.7,145.1,100,2.3,19.8,23,20261,5387,14054,820,769,530,12,105,122
"1036",1984,"Virginia","VA",NA,2146635,4234017,2.6,10839,16690,5986,25170,NA,4098763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5636000,3488,841.7,2462.9,183.4,295.6,158.9,7.7,26.7,102.3,196581,47436,138808,10337,16660,8958,434,1503,5765
